"ACL00","GEO","UNIT","AGE","SEX","TIME","FREQUENC","Value","Flag and Footnotes"
"Sports events","Italy","Percentage","From 16 to 19 years","Total","2006","From 4 to 6 times","12.1",""
"Sports events","Italy","Percentage","From 16 to 19 years","Total","2006","From 7 to 12 times","6.1",""
"Sports events","Italy","Percentage","From 16 to 19 years","Total","2006","More than 12 times","8.7",""
"Sports events","Italy","Percentage","From 16 to 24 years","Total","2006","Never","50.9",""
"Sports events","Italy","Percentage","From 16 to 24 years","Total","2006","From 1 to 3 times","23.4",""
"Sports events","Italy","Percentage","From 16 to 24 years","Total","2006","From 4 to 6 times","12.2",""
"Sports events","Italy","Percentage","From 16 to 24 years","Total","2006","From 7 to 12 times","6",""
"Sports events","Italy","Percentage","From 16 to 24 years","Total","2006","More than 12 times","7.5",""
"Sports events","Italy","Percentage","From 16 to 29 years","Total","2006","Never","55.7",""
"Sports events","Italy","Percentage","From 16 to 29 years","Total","2006","From 1 to 3 times","21.2",""
"Sports events","Italy","Percentage","From 16 to 29 years","Total","2006","From 4 to 6 times","10.7",""
"Sports events","Italy","Percentage","From 16 to 29 years","Total","2006","From 7 to 12 times","5.6",""
"Sports events","Italy","Percentage","From 16 to 29 years","Total","2006","More than 12 times","6.8",""
"Sports events","Italy","Percentage","From 20 to 24 years","Total","2006","Never","53.6",""
"Sports events","Italy","Percentage","From 20 to 24 years","Total","2006","From 1 to 3 times","21.6",""
"Sports events","Italy","Percentage","From 20 to 24 years","Total","2006","From 4 to 6 times","12.2",""
"Sports events","Italy","Percentage","From 20 to 24 years","Total","2006","From 7 to 12 times","6",""
"Sports events","Italy","Percentage","From 20 to 24 years","Total","2006","More than 12 times","6.6",""
"Sports events","Italy","Percentage","From 20 to 29 years","Total","2006","Never","58.5",""
"Sports events","Italy","Percentage","From 20 to 29 years","Total","2006","From 1 to 3 times","19.6",""
"Sports events","Italy","Percentage","From 20 to 29 years","Total","2006","From 4 to 6 times","10.2",""
"Sports events","Italy","Percentage","From 20 to 29 years","Total","2006","From 7 to 12 times","5.5",""
"Sports events","Italy","Percentage","From 20 to 29 years","Total","2006","More than 12 times","6.2",""
"Sports events","Italy","Percentage","From 25 to 29 years","Total","2006","Never","62.5",""
"Sports events","Italy","Percentage","From 25 to 29 years","Total","2006","From 1 to 3 times","18",""
"Sports events","Italy","Percentage","From 25 to 29 years","Total","2006","From 4 to 6 times","8.6",""
"Sports events","Italy","Percentage","From 25 to 29 years","Total","2006","From 7 to 12 times","5.1",""
"Sports events","Italy","Percentage","From 25 to 29 years","Total","2006","More than 12 times","5.8",""
"Sports events","Cyprus","Percentage","From 16 to 19 years","Total","2006","Never","50.3",""
"Sports events","Cyprus","Percentage","From 16 to 19 years","Total","2006","From 1 to 3 times","16",""
"Sports events","Cyprus","Percentage","From 16 to 19 years","Total","2006","From 4 to 6 times","10.7",""
"Sports events","Cyprus","Percentage","From 16 to 19 years","Total","2006","From 7 to 12 times","6.6",""
"Sports events","Cyprus","Percentage","From 16 to 19 years","Total","2006","More than 12 times","16.4",""
"Sports events","Cyprus","Percentage","From 16 to 24 years","Total","2006","Never","52.6",""
"Sports events","Cyprus","Percentage","From 16 to 24 years","Total","2006","From 1 to 3 times","13.5",""
"Sports events","Cyprus","Percentage","From 16 to 24 years","Total","2006","From 4 to 6 times","9.8",""
"Sports events","Cyprus","Percentage","From 16 to 24 years","Total","2006","From 7 to 12 times","6.9",""
"Sports events","Cyprus","Percentage","From 16 to 24 years","Total","2006","More than 12 times","17.3",""
"Sports events","Cyprus","Percentage","From 16 to 29 years","Total","2006","Never","55.4",""
"Sports events","Cyprus","Percentage","From 16 to 29 years","Total","2006","From 1 to 3 times","12.2",""
"Sports events","Cyprus","Percentage","From 16 to 29 years","Total","2006","From 4 to 6 times","8.6",""
"Sports events","Cyprus","Percentage","From 16 to 29 years","Total","2006","From 7 to 12 times","6.5",""
"Sports events","Cyprus","Percentage","From 16 to 29 years","Total","2006","More than 12 times","17.3",""
"Sports events","Cyprus","Percentage","From 20 to 24 years","Total","2006","Never","54.2",""
"Sports events","Cyprus","Percentage","From 20 to 24 years","Total","2006","From 1 to 3 times","11.7",""
"Sports events","Cyprus","Percentage","From 20 to 24 years","Total","2006","From 4 to 6 times","9.1",""
"Sports events","Cyprus","Percentage","From 20 to 24 years","Total","2006","From 7 to 12 times","7.1",""
"Sports events","Cyprus","Percentage","From 20 to 24 years","Total","2006","More than 12 times","17.9",""
"Sports events","Cyprus","Percentage","From 20 to 29 years","Total","2006","Never","57.3",""
"Sports events","Cyprus","Percentage","From 20 to 29 years","Total","2006","From 1 to 3 times","10.8",""
"Sports events","Cyprus","Percentage","From 20 to 29 years","Total","2006","From 4 to 6 times","7.8",""
"Sports events","Cyprus","Percentage","From 20 to 29 years","Total","2006","From 7 to 12 times","6.4",""
"Sports events","Cyprus","Percentage","From 20 to 29 years","Total","2006","More than 12 times","17.6",""
"Sports events","Cyprus","Percentage","From 25 to 29 years","Total","2006","Never","60.5",""
"Sports events","Cyprus","Percentage","From 25 to 29 years","Total","2006","From 1 to 3 times","9.8",""
"Sports events","Cyprus","Percentage","From 25 to 29 years","Total","2006","From 4 to 6 times","6.5",""
"Sports events","Cyprus","Percentage","From 25 to 29 years","Total","2006","From 7 to 12 times","5.8",""
"Sports events","Cyprus","Percentage","From 25 to 29 years","Total","2006","More than 12 times","17.4",""
"Sports events","Latvia","Percentage","From 16 to 19 years","Total","2006","Never","39.9",""
"Sports events","Latvia","Percentage","From 16 to 19 years","Total","2006","From 1 to 3 times","36.4",""
"Sports events","Latvia","Percentage","From 16 to 19 years","Total","2006","From 4 to 6 times","13.4",""
"Sports events","Latvia","Percentage","From 16 to 19 years","Total","2006","From 7 to 12 times","5.5",""
"Sports events","Latvia","Percentage","From 16 to 19 years","Total","2006","More than 12 times","4.8",""
"Sports events","Latvia","Percentage","From 16 to 24 years","Total","2006","Never","44.5",""
"Sports events","Latvia","Percentage","From 16 to 24 years","Total","2006","From 1 to 3 times","34.9",""
"Sports events","Latvia","Percentage","From 16 to 24 years","Total","2006","From 4 to 6 times","12.6",""
"Sports events","Latvia","Percentage","From 16 to 24 years","Total","2006","From 7 to 12 times","4.5",""
"Sports events","Latvia","Percentage","From 16 to 24 years","Total","2006","More than 12 times","3.6",""
"Sports events","Latvia","Percentage","From 16 to 29 years","Total","2006","Never","50.6",""
"Sports events","Latvia","Percentage","From 16 to 29 years","Total","2006","From 1 to 3 times","31.8",""
"Sports events","Latvia","Percentage","From 16 to 29 years","Total","2006","From 4 to 6 times","10.2",""
"Sports events","Latvia","Percentage","From 16 to 29 years","Total","2006","From 7 to 12 times","3.8",""
"Sports events","Latvia","Percentage","From 16 to 29 years","Total","2006","More than 12 times","3.6",""
"Sports events","Latvia","Percentage","From 20 to 24 years","Total","2006","Never","48.6",""
"Sports events","Latvia","Percentage","From 20 to 24 years","Total","2006","From 1 to 3 times","33.5",""
"Sports events","Latvia","Percentage","From 20 to 24 years","Total","2006","From 4 to 6 times","11.8",""
"Sports events","Latvia","Percentage","From 20 to 24 years","Total","2006","From 7 to 12 times","3.5",""
"Sports events","Latvia","Percentage","From 20 to 24 years","Total","2006","More than 12 times","2.5",""
"Sports events","Latvia","Percentage","From 20 to 29 years","Total","2006","Never","55.6",""
"Sports events","Latvia","Percentage","From 20 to 29 years","Total","2006","From 1 to 3 times","29.6",""
"Sports events","Latvia","Percentage","From 20 to 29 years","Total","2006","From 4 to 6 times","8.7",""
"Sports events","Latvia","Percentage","From 20 to 29 years","Total","2006","From 7 to 12 times","3.1",""
"Sports events","Latvia","Percentage","From 20 to 29 years","Total","2006","More than 12 times","3",""
"Sports events","Latvia","Percentage","From 25 to 29 years","Total","2006","Never","62.7",""
"Sports events","Latvia","Percentage","From 25 to 29 years","Total","2006","From 1 to 3 times","25.7",""
"Sports events","Latvia","Percentage","From 25 to 29 years","Total","2006","From 4 to 6 times","5.5",""
"Sports events","Latvia","Percentage","From 25 to 29 years","Total","2006","From 7 to 12 times","2.6",""
"Sports events","Latvia","Percentage","From 25 to 29 years","Total","2006","More than 12 times","3.6",""
"Sports events","Lithuania","Percentage","From 16 to 19 years","Total","2006","Never","43.1",""
"Sports events","Lithuania","Percentage","From 16 to 19 years","Total","2006","From 1 to 3 times","32.8",""
"Sports events","Lithuania","Percentage","From 16 to 19 years","Total","2006","From 4 to 6 times","12.4",""
"Sports events","Lithuania","Percentage","From 16 to 19 years","Total","2006","From 7 to 12 times","5.7",""
"Sports events","Lithuania","Percentage","From 16 to 19 years","Total","2006","More than 12 times","5.9",""
"Sports events","Lithuania","Percentage","From 16 to 24 years","Total","2006","Never","49.2",""
"Sports events","Lithuania","Percentage","From 16 to 24 years","Total","2006","From 1 to 3 times","30.7",""
"Sports events","Lithuania","Percentage","From 16 to 24 years","Total","2006","From 4 to 6 times","11.1",""
"Sports events","Lithuania","Percentage","From 16 to 24 years","Total","2006","From 7 to 12 times","4.9",""
"Sports events","Lithuania","Percentage","From 16 to 24 years","Total","2006","More than 12 times","4.1",""
"Sports events","Lithuania","Percentage","From 16 to 29 years","Total","2006","Never","56.2",""
"Sports events","Lithuania","Percentage","From 16 to 29 years","Total","2006","From 1 to 3 times","27",""
"Sports events","Lithuania","Percentage","From 16 to 29 years","Total","2006","From 4 to 6 times","9.5",""
"Sports events","Lithuania","Percentage","From 16 to 29 years","Total","2006","From 7 to 12 times","4.2",""
"Sports events","Lithuania","Percentage","From 16 to 29 years","Total","2006","More than 12 times","3.1",""
"Sports events","Lithuania","Percentage","From 20 to 24 years","Total","2006","Never","54.4",""
"Sports events","Lithuania","Percentage","From 20 to 24 years","Total","2006","From 1 to 3 times","29",""
"Sports events","Lithuania","Percentage","From 20 to 24 years","Total","2006","From 4 to 6 times","9.9",""
"Sports events","Lithuania","Percentage","From 20 to 24 years","Total","2006","From 7 to 12 times","4.2",""
"Sports events","Lithuania","Percentage","From 20 to 24 years","Total","2006","More than 12 times","2.5",""
"Sports events","Lithuania","Percentage","From 20 to 29 years","Total","2006","Never","62",""
"Sports events","Lithuania","Percentage","From 20 to 29 years","Total","2006","From 1 to 3 times","24.4",""
"Sports events","Lithuania","Percentage","From 20 to 29 years","Total","2006","From 4 to 6 times","8.1",""
"Sports events","Lithuania","Percentage","From 20 to 29 years","Total","2006","From 7 to 12 times","3.6",""
"Sports events","Lithuania","Percentage","From 20 to 29 years","Total","2006","More than 12 times","1.9",""
"Sports events","Lithuania","Percentage","From 25 to 29 years","Total","2006","Never","70.7",""
"Sports events","Lithuania","Percentage","From 25 to 29 years","Total","2006","From 1 to 3 times","19.2",""
"Sports events","Lithuania","Percentage","From 25 to 29 years","Total","2006","From 4 to 6 times","6.1",""
"Sports events","Lithuania","Percentage","From 25 to 29 years","Total","2006","From 7 to 12 times","2.9",""
"Sports events","Lithuania","Percentage","From 25 to 29 years","Total","2006","More than 12 times","1.1",""
"Sports events","Luxembourg","Percentage","From 16 to 19 years","Total","2006","Never","43.9",""
"Sports events","Luxembourg","Percentage","From 16 to 19 years","Total","2006","From 1 to 3 times","16.8",""
"Sports events","Luxembourg","Percentage","From 16 to 19 years","Total","2006","From 4 to 6 times","10",""
"Sports events","Luxembourg","Percentage","From 16 to 19 years","Total","2006","From 7 to 12 times","6.3",""
"Sports events","Luxembourg","Percentage","From 16 to 19 years","Total","2006","More than 12 times","23.1",""
"Sports events","Luxembourg","Percentage","From 16 to 24 years","Total","2006","Never","45.4",""
"Sports events","Luxembourg","Percentage","From 16 to 24 years","Total","2006","From 1 to 3 times","18.2",""
"Sports events","Luxembourg","Percentage","From 16 to 24 years","Total","2006","From 4 to 6 times","8.8",""
"Sports events","Luxembourg","Percentage","From 16 to 24 years","Total","2006","From 7 to 12 times","6.7",""
"Sports events","Luxembourg","Percentage","From 16 to 24 years","Total","2006","More than 12 times","20.9",""
